Time,Title,Summary,year,month,day,anger,positivity,joy,disgust,surprise,trust,anticipation,sadness,negative,fear
2021-06-06 11:02:00,επίδομα 534 ευρώ καταβάλλεται τη δευτέρα για τις αναστολές μαΐου,την δευτέρα καταβάλλεται το επίδομα των 534 ευρώ στους εργαζόμενους που οι συμβάσεις τους ανεστάλησαν τον μάιο,2021,Jun,6,0,0,0,0,0,0,0,0,0,0
2021-06-06 08:42:00,σχεδόν το 70 δούλεψε με τηλεργασία κάποια στιγμή στο lockdown,έρευνα του πανεπιστημίου της δυτικής αττικής καταγράφει πως το 632 των ερωτηθέντων δεν είχε καμία εμπειρία από τηλεργασία,2021,Jun,6,0,1,0,0,0,0,1,0,0,0
2021-06-04 20:54:00,εργασιακό νομοσχέδιο κατατέθηκε στη βουλή με αλλαγές στις διατάξεις για απεργίες και αποζημίωση απόλυσης,αναλυτικά οι διατάξεις το εργασιακού νομοσχεδίου  τι ορίζεται τελικά για το οκτάωρο και οι αλλαγές που προέκυψαν από τη διαβούλευση,2021,Jun,4,0,1,1,1,1,1,1,0,0,0
2021-06-04 16:51:00,εσηεα συμμετέχει στη γενική απεργία της ερχόμενης πέμπτης 10 ιουνίου,σε ανακοίνωσή της η εσηεα αναφέρει ότι επιχειρείται η κατάργηση του 8ώρου και επιβάλλεται μείωση αποδοχών,2021,Jun,4,0,0,0,0,0,0,1,0,2,0
2021-06-04 16:11:00,ποιοι απεργούν στη γενική απεργία της 10ης ιουνίου,λουκέτο βάζει η χώρα την ερχόμενη πέμπτη  επί ποδός πολέμου τα συνδικάτα για την απεργία της 10ης ιουνίου,2021,Jun,4,1,0,0,0,0,0,0,0,1,0
2021-06-04 15:29:00,πληρώνεται το επίδομα 534 ευρώ για τις αναστολές μαΐου,πληρώνεται τη δευτέρα 7 ιουνίου στους λογαριασμούς 202741 εργαζομένων η αποζημίωση ειδικού σκοπού και το επίδομα των 534 ευρώ από αναστολές μαΐου,2021,Jun,4,0,1,0,0,0,2,0,0,0,0
2021-06-04 11:50:00,τα νέα προγράμματα του οαεδ που θα προκηρυχθούν το επόμενο διάστημα,νέα προγράμματα κατάρτισης και επανακατάρτισης δεξιοτήτων στις πράσινες και ψηφιακές δεξιότητες ετοιμάζονται το επόμενο διάστημα από τον οαεδ σύμφωνα με τον διοικητή του οργανισμού σπύρο πρωτοψάλτη ο οποίος συναντήθηκε με την άννα ευθυμίου βουλευτή α θεσσαλονίκης της νδ,2021,Jun,4,0,0,0,0,0,0,0,0,0,0
2021-06-04 09:58:00,δωρεάν μετακίνηση με τα μμμ για νέα κατηγορία ανέργων,δωρεάν μετακίνηση με πλήρη απαλλαγή από την καταβολή εισιτηρίου στα αστικά συγκοινωνιακά μέσα περιοχής αρμοδιότητας του οασα αε οσυ αε και στασυ αε σε δικαιούχους άνεργους ναυτικούς αρμοδιότητας του γραφείου ευρέσεως ναυτικής εργασίας γενε πειραιά για το έτος 2021 προβλέπει νέα απόφαση που εκδόθηκε από τα συναρμόδια υπουργεία,2021,Jun,4,0,1,0,0,0,1,0,0,2,0
2021-06-04 08:30:00,τέλος χρόνου για τις υπεύθυνες δηλώσεις για τηλεργασία συνεργασια και αναστολές,μέχρι σήμερα μπορούν να υποβληθούν οι υπεύθυνες δηλώσεις για την τηλεργασία και οι ορθές επαναλήψεις των δηλώσεων αναστολής σύμβασης εργασίας για τον φεβρουάριο,2021,Jun,4,0,0,0,0,0,0,0,0,2,0
2021-06-04 08:25:00,ανά μισάωρο στην δουλειά παρατείνεται η υποχρεωτική τηλεργασία και τον ιούνιο,παράταση της υποχρεωτικής τηλεργασίας στο 20 και του μέτρου προσέλευσης των εργαζομένων των εργαζομένων ανά μισή ώρα για τον ιούνιο προβλέπει σχετική κυα που πήρε φεκ,2021,Jun,4,1,1,0,0,0,0,0,0,2,1
2021-06-03 19:19:00,επίδομα 534 ευρώ ανοίγει η πλατφόρμα εργανη για τους καλλιτέχνες,ξεκινάει αύριο η υποβολή δηλώσεων των καλλιτεχνών για το επίδομα των 534 ευρώ που αφορά στην αποζημίωση του απριλίου,2021,Jun,3,0,1,0,0,0,1,1,0,0,0
2021-06-03 17:32:00,επίδομα 534 ευρώ πότε αναμένεται να μπουν τα χρήματα για τις αναστολές μαΐου,μέχρι την παρασκευή 11 ιουνίου θα πληρωθούν την αποζημίωση ειδικού σκοπού ύψους 534 ευρώ οι εργαζόμενοι που μπήκαν σε αναστολή μέσα στο μάιο,2021,Jun,3,0,1,0,0,0,1,1,0,0,0
2021-06-03 15:44:00,εργασιακό νομοσχέδιο κατατίθεται το βράδυ της παρασκευής πότε ψηφίζεται τι προβλέπει,κατατίθεται το βράδυ της παρασκευής το εργασιακό νομοσχέδιο το οποίο σχεδιάζεται να ψηφιστεί στις 17 ιουνίου,2021,Jun,3,0,0,0,0,0,0,0,0,0,0
2021-06-03 12:23:00,επίδομα 534 ευρώ ποιοι εργαζόμενοι παίρνουν παράταση και για τον απρίλιο,παρατείνεται η χορήγηση της αποζημίωσης ειδικού σκοπού για τους επαγγελματίες της τέχνης και του πολιτισμού για τον μήνα απρίλιο 2021,2021,Jun,3,0,1,1,0,0,1,1,0,0,0
2021-06-03 12:13:00,οαεδ κλείνουν οι αιτήσεις ανέργων 1829 ετών για το νέο πρόγραμμα επιχειρηματικότητας,σε μία εβδομάδα κλείνουν οι αιτήσεις ανέργων 1829 ετών για το νέο πρόγραμμα επιχειρηματικότητας του οαεδ με έμφαση στις γυναίκες,2021,Jun,3,0,0,0,0,0,0,0,0,0,0
2021-06-03 11:55:00,μέχρι πότε οι αιτήσεις για την άδεια ειδικού σκοπού,μέχρι τις 15 ιουνίου είναι η προθεσμία για την υποβολή του σχετικού εντύπου ε111 για την δήλωση της άδειας ειδικού σκοπού των εργαζομένων το διάστημα μέχρι 31 μαΐου 2021,2021,Jun,3,0,1,0,0,0,1,0,0,0,0
2021-06-03 06:59:00,κυριακάτικη αργία τα επαγγέλματα που της λένε αντίο και οι προβληματισμοί των εργαζομένων για την επόμενη μέρα,αυξάνονται οι κλάδοι και οι δραστηριότητες όπου οι εργαζόμενοι θα απασχολούνται τις κυριακές και τις ημέρες αργίας ενώ θα ισχύει το καθεστώς πληρωμής της επιπρόσθετης αμοιβής και των ρεπό θύελλα αντιδράσεων από τους εργαζομένους για την κατάργηση της κυριακάτικης αργίας,2021,Jun,3,1,1,1,0,1,1,2,1,2,1
2021-06-06 15:25:00,επίδομα 534 ευρώ τη δευτέρα οι πληρωμές των αναστολών μαΐου τι άλλο πληρώνεται μέχρι 11 ιουνίου,τη δευτέρα η καταβολή της αποζημίωσης για τις αναστολές συμβάσεων εργασίας τον μάιο σε συνολικά 203051 εργαζομένους,2021,Jun,6,0,0,0,0,0,0,0,0,1,0
2021-06-06 11:47:00,εργασιακό νομοσχέδιο τι είναι υπερωρίες και τι η διευθέτηση του χρόνου εργασίας,δύο θεσμοί της αγοράς εργασίας στο μικροσκόπιο με αφορμή την επικείμενη ψήφιση του νέου εργασιακού νομοσχεδίου,2021,Jun,6,0,0,0,0,0,1,0,0,1,0
2021-06-06 11:02:00,επίδομα 534 ευρώ καταβάλλεται τη δευτέρα για τις αναστολές μαΐου,την δευτέρα καταβάλλεται το επίδομα των 534 ευρώ στους εργαζόμενους που οι συμβάσεις τους ανεστάλησαν τον μάιο,2021,Jun,6,0,0,0,0,0,0,0,0,0,0
2021-06-06 08:42:00,σχεδόν το 70 δούλεψε με τηλεργασία κάποια στιγμή στο lockdown,έρευνα του πανεπιστημίου της δυτικής αττικής καταγράφει πως το 632 των ερωτηθέντων δεν είχε καμία εμπειρία από τηλεργασία,2021,Jun,6,0,1,0,0,0,0,1,0,0,0
2021-06-04 20:54:00,εργασιακό νομοσχέδιο κατατέθηκε στη βουλή με αλλαγές στις διατάξεις για απεργίες και αποζημίωση απόλυσης,αναλυτικά οι διατάξεις το εργασιακού νομοσχεδίου  τι ορίζεται τελικά για το οκτάωρο και οι αλλαγές που προέκυψαν από τη διαβούλευση,2021,Jun,4,0,1,1,1,1,1,1,0,0,0
2021-06-04 16:51:00,εσηεα συμμετέχει στη γενική απεργία της ερχόμενης πέμπτης 10 ιουνίου,σε ανακοίνωσή της η εσηεα αναφέρει ότι επιχειρείται η κατάργηση του 8ώρου και επιβάλλεται μείωση αποδοχών,2021,Jun,4,0,0,0,0,0,0,1,0,2,0
2021-06-04 16:11:00,ποιοι απεργούν στη γενική απεργία της 10ης ιουνίου,λουκέτο βάζει η χώρα την ερχόμενη πέμπτη  επί ποδός πολέμου τα συνδικάτα για την απεργία της 10ης ιουνίου,2021,Jun,4,1,0,0,0,0,0,0,0,1,0
2021-06-04 15:29:00,πληρώνεται το επίδομα 534 ευρώ για τις αναστολές μαΐου,πληρώνεται τη δευτέρα 7 ιουνίου στους λογαριασμούς 202741 εργαζομένων η αποζημίωση ειδικού σκοπού και το επίδομα των 534 ευρώ από αναστολές μαΐου,2021,Jun,4,0,1,0,0,0,2,0,0,0,0
2021-06-04 11:50:00,τα νέα προγράμματα του οαεδ που θα προκηρυχθούν το επόμενο διάστημα,νέα προγράμματα κατάρτισης και επανακατάρτισης δεξιοτήτων στις πράσινες και ψηφιακές δεξιότητες ετοιμάζονται το επόμενο διάστημα από τον οαεδ σύμφωνα με τον διοικητή του οργανισμού σπύρο πρωτοψάλτη ο οποίος συναντήθηκε με την άννα ευθυμίου βουλευτή α θεσσαλονίκης της νδ,2021,Jun,4,0,0,0,0,0,0,0,0,0,0
2021-06-04 09:58:00,δωρεάν μετακίνηση με τα μμμ για νέα κατηγορία ανέργων,δωρεάν μετακίνηση με πλήρη απαλλαγή από την καταβολή εισιτηρίου στα αστικά συγκοινωνιακά μέσα περιοχής αρμοδιότητας του οασα αε οσυ αε και στασυ αε σε δικαιούχους άνεργους ναυτικούς αρμοδιότητας του γραφείου ευρέσεως ναυτικής εργασίας γενε πειραιά για το έτος 2021 προβλέπει νέα απόφαση που εκδόθηκε από τα συναρμόδια υπουργεία,2021,Jun,4,0,1,0,0,0,1,0,0,2,0
2021-06-04 08:30:00,τέλος χρόνου για τις υπεύθυνες δηλώσεις για τηλεργασία συνεργασια και αναστολές,μέχρι σήμερα μπορούν να υποβληθούν οι υπεύθυνες δηλώσεις για την τηλεργασία και οι ορθές επαναλήψεις των δηλώσεων αναστολής σύμβασης εργασίας για τον φεβρουάριο,2021,Jun,4,0,0,0,0,0,0,0,0,2,0
2021-06-04 08:25:00,ανά μισάωρο στην δουλειά παρατείνεται η υποχρεωτική τηλεργασία και τον ιούνιο,παράταση της υποχρεωτικής τηλεργασίας στο 20 και του μέτρου προσέλευσης των εργαζομένων των εργαζομένων ανά μισή ώρα για τον ιούνιο προβλέπει σχετική κυα που πήρε φεκ,2021,Jun,4,1,1,0,0,0,0,0,0,2,1
2021-06-03 19:19:00,επίδομα 534 ευρώ ανοίγει η πλατφόρμα εργανη για τους καλλιτέχνες,ξεκινάει αύριο η υποβολή δηλώσεων των καλλιτεχνών για το επίδομα των 534 ευρώ που αφορά στην αποζημίωση του απριλίου,2021,Jun,3,0,1,0,0,0,1,1,0,0,0
2021-06-03 17:32:00,επίδομα 534 ευρώ πότε αναμένεται να μπουν τα χρήματα για τις αναστολές μαΐου,μέχρι την παρασκευή 11 ιουνίου θα πληρωθούν την αποζημίωση ειδικού σκοπού ύψους 534 ευρώ οι εργαζόμενοι που μπήκαν σε αναστολή μέσα στο μάιο,2021,Jun,3,0,1,0,0,0,1,1,0,0,0
2021-06-03 15:44:00,εργασιακό νομοσχέδιο κατατίθεται το βράδυ της παρασκευής πότε ψηφίζεται τι προβλέπει,κατατίθεται το βράδυ της παρασκευής το εργασιακό νομοσχέδιο το οποίο σχεδιάζεται να ψηφιστεί στις 17 ιουνίου,2021,Jun,3,0,0,0,0,0,0,0,0,0,0
2021-06-03 12:23:00,επίδομα 534 ευρώ ποιοι εργαζόμενοι παίρνουν παράταση και για τον απρίλιο,παρατείνεται η χορήγηση της αποζημίωσης ειδικού σκοπού για τους επαγγελματίες της τέχνης και του πολιτισμού για τον μήνα απρίλιο 2021,2021,Jun,3,0,1,1,0,0,1,1,0,0,0
2021-06-03 12:13:00,οαεδ κλείνουν οι αιτήσεις ανέργων 1829 ετών για το νέο πρόγραμμα επιχειρηματικότητας,σε μία εβδομάδα κλείνουν οι αιτήσεις ανέργων 1829 ετών για το νέο πρόγραμμα επιχειρηματικότητας του οαεδ με έμφαση στις γυναίκες,2021,Jun,3,0,0,0,0,0,0,0,0,0,0
2021-06-03 11:55:00,μέχρι πότε οι αιτήσεις για την άδεια ειδικού σκοπού,μέχρι τις 15 ιουνίου είναι η προθεσμία για την υποβολή του σχετικού εντύπου ε111 για την δήλωση της άδειας ειδικού σκοπού των εργαζομένων το διάστημα μέχρι 31 μαΐου 2021,2021,Jun,3,0,1,0,0,0,1,0,0,0,0
2021-06-03 06:59:00,κυριακάτικη αργία τα επαγγέλματα που της λένε αντίο και οι προβληματισμοί των εργαζομένων για την επόμενη μέρα,αυξάνονται οι κλάδοι και οι δραστηριότητες όπου οι εργαζόμενοι θα απασχολούνται τις κυριακές και τις ημέρες αργίας ενώ θα ισχύει το καθεστώς πληρωμής της επιπρόσθετης αμοιβής και των ρεπό θύελλα αντιδράσεων από τους εργαζομένους για την κατάργηση της κυριακάτικης αργίας,2021,Jun,3,1,1,1,0,1,1,2,1,2,1
2021-06-03 06:53:00,αποκλειστικό το υπουργείο εργασίας παίρνει πίσω τη διάταξη για την καταβολή της αποζημίωσης απόλυσης σε 4 μήνες,αποσύρεται η διάταξη για καταβολή της αποζημίωσης απόλυσης μέσα σε 4 μήνες καθώς και το δικαίωμα του εργοδότη να καταβάλλει μειωμένη κατά 10 αποζημίωση απόλυσης,2021,Jun,3,0,1,0,0,0,2,0,0,0,0
2021-06-06 11:47:00,εργασιακό νομοσχέδιο τι είναι υπερωρίες και τι η διευθέτηση του χρόνου εργασίας,δύο θεσμοί της αγοράς εργασίας στο μικροσκόπιο με αφορμή την επικείμενη ψήφιση του νέου εργασιακού νομοσχεδίου,2021,Jun,6,0,0,0,0,0,1,0,0,1,0
2021-06-06 11:02:00,επίδομα 534 ευρώ καταβάλλεται τη δευτέρα για τις αναστολές μαΐου,την δευτέρα καταβάλλεται το επίδομα των 534 ευρώ στους εργαζόμενους που οι συμβάσεις τους ανεστάλησαν τον μάιο,2021,Jun,6,0,0,0,0,0,0,0,0,0,0
2021-06-06 08:42:00,σχεδόν το 70 δούλεψε με τηλεργασία κάποια στιγμή στο lockdown,έρευνα του πανεπιστημίου της δυτικής αττικής καταγράφει πως το 632 των ερωτηθέντων δεν είχε καμία εμπειρία από τηλεργασία,2021,Jun,6,0,1,0,0,0,0,1,0,0,0
2021-06-04 20:54:00,εργασιακό νομοσχέδιο κατατέθηκε στη βουλή με αλλαγές στις διατάξεις για απεργίες και αποζημίωση απόλυσης,αναλυτικά οι διατάξεις το εργασιακού νομοσχεδίου  τι ορίζεται τελικά για το οκτάωρο και οι αλλαγές που προέκυψαν από τη διαβούλευση,2021,Jun,4,0,1,1,1,1,1,1,0,0,0
2021-06-04 16:51:00,εσηεα συμμετέχει στη γενική απεργία της ερχόμενης πέμπτης 10 ιουνίου,σε ανακοίνωσή της η εσηεα αναφέρει ότι επιχειρείται η κατάργηση του 8ώρου και επιβάλλεται μείωση αποδοχών,2021,Jun,4,0,0,0,0,0,0,1,0,2,0
2021-06-04 16:11:00,ποιοι απεργούν στη γενική απεργία της 10ης ιουνίου,λουκέτο βάζει η χώρα την ερχόμενη πέμπτη  επί ποδός πολέμου τα συνδικάτα για την απεργία της 10ης ιουνίου,2021,Jun,4,1,0,0,0,0,0,0,0,1,0
2021-06-04 15:29:00,πληρώνεται το επίδομα 534 ευρώ για τις αναστολές μαΐου,πληρώνεται τη δευτέρα 7 ιουνίου στους λογαριασμούς 202741 εργαζομένων η αποζημίωση ειδικού σκοπού και το επίδομα των 534 ευρώ από αναστολές μαΐου,2021,Jun,4,0,1,0,0,0,2,0,0,0,0
2021-06-04 11:50:00,τα νέα προγράμματα του οαεδ που θα προκηρυχθούν το επόμενο διάστημα,νέα προγράμματα κατάρτισης και επανακατάρτισης δεξιοτήτων στις πράσινες και ψηφιακές δεξιότητες ετοιμάζονται το επόμενο διάστημα από τον οαεδ σύμφωνα με τον διοικητή του οργανισμού σπύρο πρωτοψάλτη ο οποίος συναντήθηκε με την άννα ευθυμίου βουλευτή α θεσσαλονίκης της νδ,2021,Jun,4,0,0,0,0,0,0,0,0,0,0
2021-06-04 09:58:00,δωρεάν μετακίνηση με τα μμμ για νέα κατηγορία ανέργων,δωρεάν μετακίνηση με πλήρη απαλλαγή από την καταβολή εισιτηρίου στα αστικά συγκοινωνιακά μέσα περιοχής αρμοδιότητας του οασα αε οσυ αε και στασυ αε σε δικαιούχους άνεργους ναυτικούς αρμοδιότητας του γραφείου ευρέσεως ναυτικής εργασίας γενε πειραιά για το έτος 2021 προβλέπει νέα απόφαση που εκδόθηκε από τα συναρμόδια υπουργεία,2021,Jun,4,0,1,0,0,0,1,0,0,2,0
2021-06-04 08:30:00,τέλος χρόνου για τις υπεύθυνες δηλώσεις για τηλεργασία συνεργασια και αναστολές,μέχρι σήμερα μπορούν να υποβληθούν οι υπεύθυνες δηλώσεις για την τηλεργασία και οι ορθές επαναλήψεις των δηλώσεων αναστολής σύμβασης εργασίας για τον φεβρουάριο,2021,Jun,4,0,0,0,0,0,0,0,0,2,0
2021-06-04 08:25:00,ανά μισάωρο στην δουλειά παρατείνεται η υποχρεωτική τηλεργασία και τον ιούνιο,παράταση της υποχρεωτικής τηλεργασίας στο 20 και του μέτρου προσέλευσης των εργαζομένων των εργαζομένων ανά μισή ώρα για τον ιούνιο προβλέπει σχετική κυα που πήρε φεκ,2021,Jun,4,1,1,0,0,0,0,0,0,2,1
2021-06-03 19:19:00,επίδομα 534 ευρώ ανοίγει η πλατφόρμα εργανη για τους καλλιτέχνες,ξεκινάει αύριο η υποβολή δηλώσεων των καλλιτεχνών για το επίδομα των 534 ευρώ που αφορά στην αποζημίωση του απριλίου,2021,Jun,3,0,1,0,0,0,1,1,0,0,0
2021-06-03 17:32:00,επίδομα 534 ευρώ πότε αναμένεται να μπουν τα χρήματα για τις αναστολές μαΐου,μέχρι την παρασκευή 11 ιουνίου θα πληρωθούν την αποζημίωση ειδικού σκοπού ύψους 534 ευρώ οι εργαζόμενοι που μπήκαν σε αναστολή μέσα στο μάιο,2021,Jun,3,0,1,0,0,0,1,1,0,0,0
2021-06-03 15:44:00,εργασιακό νομοσχέδιο κατατίθεται το βράδυ της παρασκευής πότε ψηφίζεται τι προβλέπει,κατατίθεται το βράδυ της παρασκευής το εργασιακό νομοσχέδιο το οποίο σχεδιάζεται να ψηφιστεί στις 17 ιουνίου,2021,Jun,3,0,0,0,0,0,0,0,0,0,0
2021-06-03 12:23:00,επίδομα 534 ευρώ ποιοι εργαζόμενοι παίρνουν παράταση και για τον απρίλιο,παρατείνεται η χορήγηση της αποζημίωσης ειδικού σκοπού για τους επαγγελματίες της τέχνης και του πολιτισμού για τον μήνα απρίλιο 2021,2021,Jun,3,0,1,1,0,0,1,1,0,0,0
2021-06-03 12:13:00,οαεδ κλείνουν οι αιτήσεις ανέργων 1829 ετών για το νέο πρόγραμμα επιχειρηματικότητας,σε μία εβδομάδα κλείνουν οι αιτήσεις ανέργων 1829 ετών για το νέο πρόγραμμα επιχειρηματικότητας του οαεδ με έμφαση στις γυναίκες,2021,Jun,3,0,0,0,0,0,0,0,0,0,0
2021-06-03 11:55:00,μέχρι πότε οι αιτήσεις για την άδεια ειδικού σκοπού,μέχρι τις 15 ιουνίου είναι η προθεσμία για την υποβολή του σχετικού εντύπου ε111 για την δήλωση της άδειας ειδικού σκοπού των εργαζομένων το διάστημα μέχρι 31 μαΐου 2021,2021,Jun,3,0,1,0,0,0,1,0,0,0,0
2021-06-03 06:59:00,κυριακάτικη αργία τα επαγγέλματα που της λένε αντίο και οι προβληματισμοί των εργαζομένων για την επόμενη μέρα,αυξάνονται οι κλάδοι και οι δραστηριότητες όπου οι εργαζόμενοι θα απασχολούνται τις κυριακές και τις ημέρες αργίας ενώ θα ισχύει το καθεστώς πληρωμής της επιπρόσθετης αμοιβής και των ρεπό θύελλα αντιδράσεων από τους εργαζομένους για την κατάργηση της κυριακάτικης αργίας,2021,Jun,3,1,1,1,0,1,1,2,1,2,1
2021-06-03 06:53:00,αποκλειστικό το υπουργείο εργασίας παίρνει πίσω τη διάταξη για την καταβολή της αποζημίωσης απόλυσης σε 4 μήνες,αποσύρεται η διάταξη για καταβολή της αποζημίωσης απόλυσης μέσα σε 4 μήνες καθώς και το δικαίωμα του εργοδότη να καταβάλλει μειωμένη κατά 10 αποζημίωση απόλυσης,2021,Jun,3,0,1,0,0,0,2,0,0,0,0
2021-06-02 15:35:00,ανατροπή με την κάρτα ανεργίας του οαεδ αλλάζει ο χρόνος ανανέωσης,θα απαιτείται πλέον ανανέωση της κάρτας ανεργίας του οαεδ 20 ημέρες πριν λήξει οι άνεργοι θα ενημερωθούν τις επόμενες ημέρες με e mail από τον οργανισμό,2021,Jun,2,0,1,0,0,0,0,0,0,0,0
2021-06-06 11:02:00,επίδομα 534 ευρώ καταβάλλεται τη δευτέρα για τις αναστολές μαΐου,την δευτέρα καταβάλλεται το επίδομα των 534 ευρώ στους εργαζόμενους που οι συμβάσεις τους ανεστάλησαν τον μάιο,2021,Jun,6,0,0,0,0,0,0,0,0,0,0
2021-06-06 08:42:00,σχεδόν το 70 δούλεψε με τηλεργασία κάποια στιγμή στο lockdown,έρευνα του πανεπιστημίου της δυτικής αττικής καταγράφει πως το 632 των ερωτηθέντων δεν είχε καμία εμπειρία από τηλεργασία,2021,Jun,6,0,1,0,0,0,0,1,0,0,0
2021-06-04 20:54:00,εργασιακό νομοσχέδιο κατατέθηκε στη βουλή με αλλαγές στις διατάξεις για απεργίες και αποζημίωση απόλυσης,αναλυτικά οι διατάξεις το εργασιακού νομοσχεδίου  τι ορίζεται τελικά για το οκτάωρο και οι αλλαγές που προέκυψαν από τη διαβούλευση,2021,Jun,4,0,1,1,1,1,1,1,0,0,0
2021-06-04 16:51:00,εσηεα συμμετέχει στη γενική απεργία της ερχόμενης πέμπτης 10 ιουνίου,σε ανακοίνωσή της η εσηεα αναφέρει ότι επιχειρείται η κατάργηση του 8ώρου και επιβάλλεται μείωση αποδοχών,2021,Jun,4,0,0,0,0,0,0,1,0,2,0
2021-06-04 16:11:00,ποιοι απεργούν στη γενική απεργία της 10ης ιουνίου,λουκέτο βάζει η χώρα την ερχόμενη πέμπτη  επί ποδός πολέμου τα συνδικάτα για την απεργία της 10ης ιουνίου,2021,Jun,4,1,0,0,0,0,0,0,0,1,0
2021-06-04 15:29:00,πληρώνεται το επίδομα 534 ευρώ για τις αναστολές μαΐου,πληρώνεται τη δευτέρα 7 ιουνίου στους λογαριασμούς 202741 εργαζομένων η αποζημίωση ειδικού σκοπού και το επίδομα των 534 ευρώ από αναστολές μαΐου,2021,Jun,4,0,1,0,0,0,2,0,0,0,0
2021-06-04 11:50:00,τα νέα προγράμματα του οαεδ που θα προκηρυχθούν το επόμενο διάστημα,νέα προγράμματα κατάρτισης και επανακατάρτισης δεξιοτήτων στις πράσινες και ψηφιακές δεξιότητες ετοιμάζονται το επόμενο διάστημα από τον οαεδ σύμφωνα με τον διοικητή του οργανισμού σπύρο πρωτοψάλτη ο οποίος συναντήθηκε με την άννα ευθυμίου βουλευτή α θεσσαλονίκης της νδ,2021,Jun,4,0,0,0,0,0,0,0,0,0,0
2021-06-04 09:58:00,δωρεάν μετακίνηση με τα μμμ για νέα κατηγορία ανέργων,δωρεάν μετακίνηση με πλήρη απαλλαγή από την καταβολή εισιτηρίου στα αστικά συγκοινωνιακά μέσα περιοχής αρμοδιότητας του οασα αε οσυ αε και στασυ αε σε δικαιούχους άνεργους ναυτικούς αρμοδιότητας του γραφείου ευρέσεως ναυτικής εργασίας γενε πειραιά για το έτος 2021 προβλέπει νέα απόφαση που εκδόθηκε από τα συναρμόδια υπουργεία,2021,Jun,4,0,1,0,0,0,1,0,0,2,0
2021-06-04 08:30:00,τέλος χρόνου για τις υπεύθυνες δηλώσεις για τηλεργασία συνεργασια και αναστολές,μέχρι σήμερα μπορούν να υποβληθούν οι υπεύθυνες δηλώσεις για την τηλεργασία και οι ορθές επαναλήψεις των δηλώσεων αναστολής σύμβασης εργασίας για τον φεβρουάριο,2021,Jun,4,0,0,0,0,0,0,0,0,2,0
2021-06-04 08:25:00,ανά μισάωρο στην δουλειά παρατείνεται η υποχρεωτική τηλεργασία και τον ιούνιο,παράταση της υποχρεωτικής τηλεργασίας στο 20 και του μέτρου προσέλευσης των εργαζομένων των εργαζομένων ανά μισή ώρα για τον ιούνιο προβλέπει σχετική κυα που πήρε φεκ,2021,Jun,4,1,1,0,0,0,0,0,0,2,1
2021-06-03 19:19:00,επίδομα 534 ευρώ ανοίγει η πλατφόρμα εργανη για τους καλλιτέχνες,ξεκινάει αύριο η υποβολή δηλώσεων των καλλιτεχνών για το επίδομα των 534 ευρώ που αφορά στην αποζημίωση του απριλίου,2021,Jun,3,0,1,0,0,0,1,1,0,0,0
2021-06-03 17:32:00,επίδομα 534 ευρώ πότε αναμένεται να μπουν τα χρήματα για τις αναστολές μαΐου,μέχρι την παρασκευή 11 ιουνίου θα πληρωθούν την αποζημίωση ειδικού σκοπού ύψους 534 ευρώ οι εργαζόμενοι που μπήκαν σε αναστολή μέσα στο μάιο,2021,Jun,3,0,1,0,0,0,1,1,0,0,0
2021-06-03 15:44:00,εργασιακό νομοσχέδιο κατατίθεται το βράδυ της παρασκευής πότε ψηφίζεται τι προβλέπει,κατατίθεται το βράδυ της παρασκευής το εργασιακό νομοσχέδιο το οποίο σχεδιάζεται να ψηφιστεί στις 17 ιουνίου,2021,Jun,3,0,0,0,0,0,0,0,0,0,0
2021-06-03 12:23:00,επίδομα 534 ευρώ ποιοι εργαζόμενοι παίρνουν παράταση και για τον απρίλιο,παρατείνεται η χορήγηση της αποζημίωσης ειδικού σκοπού για τους επαγγελματίες της τέχνης και του πολιτισμού για τον μήνα απρίλιο 2021,2021,Jun,3,0,1,1,0,0,1,1,0,0,0
2021-06-03 12:13:00,οαεδ κλείνουν οι αιτήσεις ανέργων 1829 ετών για το νέο πρόγραμμα επιχειρηματικότητας,σε μία εβδομάδα κλείνουν οι αιτήσεις ανέργων 1829 ετών για το νέο πρόγραμμα επιχειρηματικότητας του οαεδ με έμφαση στις γυναίκες,2021,Jun,3,0,0,0,0,0,0,0,0,0,0
2021-06-03 11:55:00,μέχρι πότε οι αιτήσεις για την άδεια ειδικού σκοπού,μέχρι τις 15 ιουνίου είναι η προθεσμία για την υποβολή του σχετικού εντύπου ε111 για την δήλωση της άδειας ειδικού σκοπού των εργαζομένων το διάστημα μέχρι 31 μαΐου 2021,2021,Jun,3,0,1,0,0,0,1,0,0,0,0
2021-06-03 06:59:00,κυριακάτικη αργία τα επαγγέλματα που της λένε αντίο και οι προβληματισμοί των εργαζομένων για την επόμενη μέρα,αυξάνονται οι κλάδοι και οι δραστηριότητες όπου οι εργαζόμενοι θα απασχολούνται τις κυριακές και τις ημέρες αργίας ενώ θα ισχύει το καθεστώς πληρωμής της επιπρόσθετης αμοιβής και των ρεπό θύελλα αντιδράσεων από τους εργαζομένους για την κατάργηση της κυριακάτικης αργίας,2021,Jun,3,1,1,1,0,1,1,2,1,2,1
